ID,INFO
V627,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in traffic acc"
V6270,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in traffic acc"
V6271,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in traffic acc"
V6272,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in traffic acc"
V6273,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in traffic acc"
V6274,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in traffic acc"
V6278,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in traffic acc"
V6279,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, person on outside of vehicle injured in traffic acc"
V629,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle inj"
V6290,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle inj"
V6291,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle inj"
V6292,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle inj"
V6293,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle inj"
V6294,"Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle, unspecified occupant of heavy transport vehicle inj"
V3419,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, passenger injured in nontraffic accident: during uns"
V342,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic a"
V3420,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic a"
V3421,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic a"
V3422,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic a"
V3423,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic a"
V3424,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic a"
V3428,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic a"
V3429,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person on outside of vehicle injured in nontraffic a"
V343,"Occupant of 3-wheeled motor vehicle injured in collision with heavy transport vehicle, unspec occupant of 3-wheeled motor vehicle injured in nontraffi"
V3430,"Occupant of 3-wheeled motor vehicle injured in collision with heavy transport vehicle, unspec occupant of 3-wheeled motor vehicle injured in nontraffi"
V3431,"Occupant of 3-wheeled motor vehicle injured in collision with heavy transport vehicle, unspec occupant of 3-wheeled motor vehicle injured in nontraffi"
V3432,"Occupant of 3-wheeled motor vehicle injured in collision with heavy transport vehicle, unspec occupant of 3-wheeled motor vehicle injured in nontraffi"
V3433,"Occupant of 3-wheeled motor vehicle injured in collision with heavy transport vehicle, unspec occupant of 3-wheeled motor vehicle injured in nontraffi"
V3434,"Occupant of 3-wheeled motor vehicle injured in collision with heavy transport vehicle, unspec occupant of 3-wheeled motor vehicle injured in nontraffi"
V3438,"Occupant of 3-wheeled motor vehicle injured in collision with heavy transport vehicle, unspec occupant of 3-wheeled motor vehicle injured in nontraffi"
V3439,"Occupant of 3-wheeled motor vehicle injured in collision with heavy transport vehicle, unspec occupant of 3-wheeled motor vehicle injured in nontraffi"
V344,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person jnjured while boarding or alighting"
V3440,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person jnjured while boarding or alighting: in sport"
V3441,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person jnjured while boarding or alighting: in leisu"
V3442,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person jnjured while boarding or alighting: while wo"
V3443,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person jnjured while boarding or alighting: in oth t"
V3444,"Occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus, person jnjured while boarding or alighting: while re"
